Date,Adj Close
2019-06-01,37.77050018310547
2019-07-01,36.58440017700195
2019-08-01,34.327720642089844
2019-09-01,35.58313751220703
2019-10-01,35.2442512512207
2019-11-01,35.467613220214844
2019-12-01,36.51507568359375
2020-01-01,34.447059631347656
2020-02-01,30.411787033081055
2020-03-01,22.205936431884766
2020-04-01,24.928897857666016
2020-05-01,25.694223403930664
2020-06-01,25.821775436401367
2020-07-01,25.614500045776367
2020-08-01,25.813800811767578
2020-09-01,22.983694076538086
2020-10-01,21.77192497253418
2020-11-01,25.303585052490234
2020-12-01,25.00861930847168
2021-01-01,26.333189010620117
2021-02-01,27.5808162689209
2021-03-01,28.886659622192383
2021-04-01,29.4143009185791
2021-05-01,30.464513778686523
2021-06-01,30.59787940979004
2021-07-01,29.8310546875
2021-08-01,30.37282943725586
2021-09-01,31.314687728881836
2021-10-01,33.123390197753906
2021-11-01,31.548065185546875
2021-12-01,32.214874267578125
2022-01-01,35.90012741088867
2022-02-01,36.124290466308594
2022-03-01,37.96067810058594
2022-04-01,37.19087219238281
2022-05-01,41.38747024536133
2022-06-01,36.14603805541992
2022-07-01,38.468849182128906
2022-08-01,39.28053665161133
2022-09-01,35.83517837524414
2022-10-01,39.92816162109375
2022-11-01,42.51865768432617
2022-12-01,39.43596649169922
2023-01-01,41.8763542175293
2023-02-01,40.48768997192383
2023-03-01,40.622947692871094
2023-04-01,42.18691635131836
2023-05-01,38.897979736328125
2023-06-01,41.31950378417969
2023-07-01,43.69585037231445
2023-08-01,43.515140533447266
2023-09-01,43.506107330322266
2023-10-01,43.33442687988281
2023-11-01,44.47290802001953
2023-12-01,42.02427673339844
2024-01-01,43.5450553894043
2024-02-01,44.20001220703125
2024-03-01,45.93372344970703
2024-04-01,48.400001525878906
2024-05-01,50.33000183105469
