Date,Adj Close
2019-06-01,35.14509963989258
2019-07-01,34.601112365722656
2019-08-01,34.395050048828125
2019-09-01,34.70825958251953
2019-10-01,35.96932601928711
2019-11-01,36.678165435791016
2019-12-01,37.4282112121582
2020-01-01,37.50840759277344
2020-02-01,35.13616180419922
2020-03-01,30.442337036132812
2020-04-01,33.2451286315918
2020-05-01,35.431640625
2020-06-01,37.153831481933594
2020-07-01,38.9098014831543
2020-08-01,41.05410385131836
2020-09-01,40.23521041870117
2020-10-01,39.002662658691406
2020-11-01,43.68804931640625
2020-12-01,44.81929397583008
2021-01-01,46.12535858154297
2021-02-01,47.47554016113281
2021-03-01,48.05418395996094
2021-04-01,49.597251892089844
2021-05-01,51.4647102355957
2021-06-01,50.21973419189453
2021-07-01,50.62303924560547
2021-08-01,52.7447509765625
2021-09-01,50.745784759521484
2021-10-01,51.99952697753906
2021-11-01,50.395084381103516
2021-12-01,46.40591049194336
2022-01-01,47.87062072753906
2022-02-01,45.28169631958008
2022-03-01,45.291465759277344
2022-04-01,41.80375289916992
2022-05-01,42.23360824584961
2022-06-01,37.964332580566406
2022-07-01,40.182010650634766
2022-08-01,38.013179779052734
2022-09-01,34.3691520690918
2022-10-01,36.186279296875
2022-11-01,40.26016616821289
2022-12-01,38.73612594604492
2023-01-01,41.64460372924805
2023-02-01,40.301544189453125
2023-03-01,41.79165267944336
2023-04-01,42.301429748535156
2023-05-01,41.595584869384766
2023-06-01,43.213138580322266
2023-07-01,43.89937210083008
2023-08-01,42.00732421875
2023-09-01,39.94862365722656
2023-10-01,38.733009338378906
2023-11-01,42.14457321166992
2023-12-01,43.507240295410156
2024-01-01,44.86000061035156
2024-02-01,47.220001220703125
2024-03-01,49.18000030517578
2024-04-01,47.41999816894531
2024-05-01,49.900001525878906
