Date,Adj Close
2019-06-01,10.026816368103027
2019-07-01,9.89023494720459
2019-08-01,10.042885780334473
2019-09-01,9.777752876281738
2019-10-01,10.593323707580566
2019-11-01,10.61840534210205
2019-12-01,10.877596855163574
2020-01-01,11.090714454650879
2020-02-01,10.403905868530273
2020-03-01,8.843743324279785
2020-04-01,9.352490425109863
2020-05-01,9.632302284240723
2020-06-01,9.734052658081055
2020-07-01,10.09017562866211
2020-08-01,10.497174263000488
2020-09-01,10.285196304321289
2020-10-01,10.121548652648926
2020-11-01,11.172469139099121
2020-12-01,11.620400428771973
2021-01-01,11.51414966583252
2021-02-01,11.695679664611816
2021-03-01,11.76483154296875
2021-04-01,12.222978591918945
2021-05-01,12.611969947814941
2021-06-01,12.577392578125
2021-07-01,13.000961303710938
2021-08-01,13.286222457885742
2021-09-01,11.972293853759766
2021-10-01,12.956828117370605
2021-11-01,12.585338592529297
2021-12-01,12.97494888305664
2022-01-01,12.377645492553711
2022-02-01,11.958681106567383
2022-03-01,12.186378479003906
2022-04-01,11.384882926940918
2022-05-01,11.321127891540527
2022-06-01,10.383012771606445
2022-07-01,10.984135627746582
2022-08-01,10.173531532287598
2022-09-01,8.53410816192627
2022-10-01,8.964286804199219
2022-11-01,9.629012107849121
2022-12-01,9.57203483581543
2023-01-01,10.122807502746582
2023-02-01,9.837924003601074
2023-03-01,9.562538146972656
2023-04-01,9.885405540466309
2023-05-01,9.410601615905762
2023-06-01,9.391610145568848
2023-07-01,9.761957168579102
2023-08-01,9.391610145568848
2023-09-01,8.840837478637695
2023-10-01,8.509838104248047
2023-11-01,9.213369369506836
2023-12-01,9.907262802124023
2024-01-01,9.52984619140625
2024-02-01,9.287726402282715
2024-03-01,9.65574836730957
2024-04-01,9.278040885925293
2024-05-01,9.549215316772461
