Date,Adj Close
2019-06-01,11.585906982421875
2019-07-01,11.543621063232422
2019-08-01,11.1546049118042
2019-09-01,11.323744773864746
2019-10-01,11.628190040588379
2019-11-01,11.602821350097656
2019-12-01,12.237086296081543
2020-01-01,11.959810256958008
2020-02-01,11.318648338317871
2020-03-01,8.82239055633545
2020-04-01,9.796957015991211
2020-05-01,10.292789459228516
2020-06-01,11.378490447998047
2020-07-01,11.985458374023438
2020-08-01,12.28466510772705
2020-09-01,11.99400520324707
2020-10-01,11.985458374023438
2020-11-01,13.284879684448242
2020-12-01,14.379127502441406
2021-01-01,14.666499137878418
2021-02-01,14.933165550231934
2021-03-01,14.993380546569824
2021-04-01,15.690145492553711
2021-05-01,16.29228973388672
2021-06-01,16.610563278198242
2021-07-01,16.206268310546875
2021-08-01,16.567554473876953
2021-09-01,15.89659309387207
2021-10-01,15.89659309387207
2021-11-01,15.277247428894043
2021-12-01,13.789092063903809
2022-01-01,15.084630966186523
2022-02-01,14.805464744567871
2022-03-01,14.728452682495117
2022-04-01,13.929458618164062
2022-05-01,14.1797456741333
2022-06-01,12.966814994812012
2022-07-01,13.332619667053223
2022-08-01,13.438509941101074
2022-09-01,12.177446365356445
2022-10-01,12.495118141174316
2022-11-01,13.823567390441895
2022-12-01,13.38075065612793
2023-01-01,14.653308868408203
2023-02-01,14.163887023925781
2023-03-01,14.310712814331055
2023-04-01,14.653308868408203
2023-05-01,14.41838550567627
2023-06-01,15.348288536071777
2023-07-01,16.023693084716797
2023-08-01,15.132943153381348
2023-09-01,15.005692481994629
2023-10-01,14.486905097961426
2023-11-01,15.62236499786377
2023-12-01,16.082422256469727
2024-01-01,15.420000076293945
2024-02-01,16.1299991607666
2024-03-01,16.440000534057617
2024-04-01,16.399999618530273
2024-05-01,16.399999618530273
