Date,Adj Close
2019-06-01,15.28627872467041
2019-07-01,15.007749557495117
2019-08-01,14.843910217285156
2019-09-01,15.212549209594727
2019-10-01,15.76141357421875
2019-11-01,16.392196655273438
2019-12-01,16.875524520874023
2020-01-01,16.494070053100586
2020-02-01,15.243138313293457
2020-03-01,13.346030235290527
2020-04-01,14.71294116973877
2020-05-01,15.690491676330566
2020-06-01,15.947303771972656
2020-07-01,16.659753799438477
2020-08-01,17.40534210205078
2020-09-01,17.703580856323242
2020-10-01,17.479904174804688
2020-11-01,19.252744674682617
2020-12-01,20.41254997253418
2021-01-01,20.064607620239258
2021-02-01,19.724950790405273
2021-03-01,20.321422576904297
2021-04-01,21.45637321472168
2021-05-01,21.895442962646484
2021-06-01,21.887157440185547
2021-07-01,22.906126022338867
2021-08-01,24.082500457763672
2021-09-01,23.204364776611328
2021-10-01,23.833972930908203
2021-11-01,23.104951858520508
2021-12-01,21.986570358276367
2022-01-01,21.149486541748047
2022-02-01,20.108753204345703
2022-03-01,19.70151138305664
2022-04-01,18.02729034423828
2022-05-01,18.18113899230957
2022-06-01,16.262569427490234
2022-07-01,17.909643173217773
2022-08-01,16.497865676879883
2022-09-01,14.923192977905273
2022-10-01,15.810077667236328
2022-11-01,17.701496124267578
2022-12-01,16.063474655151367
2023-01-01,18.319944381713867
2023-02-01,18.012208938598633
2023-03-01,18.368030548095703
2023-04-01,18.598833084106445
2023-05-01,18.194927215576172
2023-06-01,18.45458221435547
2023-07-01,18.829635620117188
2023-08-01,18.233394622802734
2023-09-01,17.233251571655273
2023-10-01,16.463911056518555
2023-11-01,18.377647399902344
2023-12-01,19.204689025878906
2024-01-01,19.610000610351562
2024-02-01,20.049999237060547
2024-03-01,20.56999969482422
2024-04-01,19.59000015258789
2024-05-01,20.459999084472656
