Date,Adj Close
2019-06-01,9.406242370605469
2019-07-01,9.192463874816895
2019-08-01,8.80944538116455
2019-09-01,8.987593650817871
2019-10-01,9.334982872009277
2019-11-01,9.343891143798828
2019-12-01,9.780354499816895
2020-01-01,9.49278450012207
2020-02-01,9.117466926574707
2020-03-01,7.6528143882751465
2020-04-01,8.321062088012695
2020-05-01,8.485836029052734
2020-06-01,9.090005874633789
2020-07-01,9.85894775390625
2020-08-01,10.087800025939941
2020-09-01,9.968796730041504
2020-10-01,10.133570671081543
2020-11-01,11.048977851867676
2020-12-01,11.662302017211914
2021-01-01,12.225629806518555
2021-02-01,12.309304237365723
2021-03-01,12.179144859313965
2021-04-01,12.38368034362793
2021-05-01,12.569622039794922
2021-06-01,12.718374252319336
2021-07-01,11.853748321533203
2021-08-01,12.123363494873047
2021-09-01,11.630619049072266
2021-10-01,11.742182731628418
2021-11-01,11.295924186706543
2021-12-01,11.240142822265625
2022-01-01,11.452031135559082
2022-02-01,10.929758071899414
2022-03-01,10.606897354125977
2022-04-01,9.999161720275879
2022-05-01,10.122608184814453
2022-06-01,9.524367332458496
2022-07-01,9.467392921447754
2022-08-01,9.42940902709961
2022-09-01,8.356374740600586
2022-10-01,8.128473281860352
2022-11-01,9.43890380859375
2022-12-01,8.954614639282227
2023-01-01,9.965913772583008
2023-02-01,9.274917602539062
2023-03-01,9.566888809204102
2023-04-01,9.498762130737305
2023-05-01,9.304115295410156
2023-06-01,9.664212226867676
2023-07-01,10.248151779174805
2023-08-01,9.596085548400879
2023-09-01,9.333312034606934
2023-10-01,9.002412796020508
2023-11-01,9.673943519592285
2023-12-01,9.781000137329102
2024-01-01,9.579999923706055
2024-02-01,10.029999732971191
2024-03-01,10.270000457763672
2024-04-01,10.260000228881836
2024-05-01,10.430000305175781
